"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"38","death -0.0142178595297806","atla -0.0103888766840775","frieden -0.0102650155076356","task -0.00529296912892907","administration -0.00434314369713906","plasma -0.0042090288773291","cnns -0.00372542592693526","flu -0.00306151472455052","birx -0.00296137313603928","town -0.0028284679726468","food -0.00268433793707901","force -0.00268433793707901","come -0.0022481575195209","fear -0.0022317653815781","project -0.0022317653815781","athlete -0.00217174423471966","health -0.00208422878622561","cdc -0.00200572501863794","trump -0.00200488335817695","treatment -0.00193608876537466","pandemic -0.00174623567476939","director -0.00171459400622775","herd -0.00171413406607979","pollution -0.00170662502089625","official -0.00155978483761543","convalescent -0.00150583835708595","former -0.00150408396852186","kill -0.00131116249884256","end -0.00130225167550557","much -0.00125253200017905"
"39","atla -0.0056469397390515","task -0.00526026728510987","state -0.00367014518691455","birx -0.00294563176801443","force -0.00240875903380022","official -0.00216083457010685","frieden -0.00192653166862433","flu -0.00185170262209378","go -0.00173628255985459","unite -0.00173253629327186","information -0.00170581332445374","london -0.00155521839030637","across -0.00149864473299244","end -0.00130499327459199","plasma -0.00130499327459199","next -0.00129698135295375","virus -0.0012812895343608","minister -0.00118430686462734","backstop -0.00114168849683716","cnn -0.00113192341175428","trump -0.00113192341175428","case -0.00106248220982696","meet -0.000958122118054239","kluge -0.000958122118054239","summer -0.00092791753314414","bad -0.000921411615614653","protect -0.000921411615614653","lose -0.000921411615614653","come -0.000807063528603602","kill -0.000807063528603602"
"40","people -0.0145781900119551","gottlieb -0.00999143959336912","mandate -0.00711389425421827","scott -0.00386219462763504","go -0.00361504252397948","flu -0.00241961006120961","winter -0.0022133539839283","continue -0.00213519599443512","tedros -0.00190497312939308","high -0.00186642967039741","think -0.00176307420726629","like -0.00155487141264377","take -0.00136984205982615","can -0.00132239710263615","medium -0.00132129659053315","response -0.00127733890695636","day -0.00119664017834165","drug -0.00111836979153079","world -0.00104853169897279","commissioner -0.000977402050426401","eight -0.000950451028968846","task -0.000950451028968846","street -0.000844793306823965","bromage -0.000844793306823965","influenza -0.000827737386367988","provide -0.000827737386367988","season -0.000827737386367988","atla -0.000827737386367988","home -0.000792147619974815","kill -0.000713542991772842"
"41","people -0.00920021396204584","vote -0.0089949518548641","death -0.00436191641918127","go -0.00396897083410896","across -0.00351038600018549","hospital -0.00320595779478483","die -0.00308379591226937","flu -0.00288029725777006","another -0.00287001387702934","tuesday -0.00254088507295158","time -0.00249451473356821","poll -0.00248690590704348","report -0.00231219390726844","prevent -0.00221856258962361","spokesperson -0.00220850704580722","team -0.00193693032274012","ward -0.00193693032274012","collins -0.00172957790901662","cnns -0.00150561786355674","american -0.00141641641736923","gather -0.00139539593914106","good -0.00136520078485625","now -0.00136520078485625","frieden -0.00136520078485625","expert -0.00129235466962241","numb -0.00110515416375145","environment -0.000987010366360952","metric -0.000987010366360952","administration -0.000985500001759121","even -0.000985500001759121"
"42","death -0.00873828568815982","community -0.0047861912447611","guidance -0.00384370657570299","life -0.00336030350895689","mandate -0.00311908632948299","die -0.00297693475557725","navajo -0.00202381757098657","gottlieb -0.0019380674389704","frieden -0.00175725518813852","advisory -0.00169947740904008","us -0.0016881762906471","plan -0.00166419457808353","spring -0.00131530600070884","spread -0.00128724742606023","wear -0.00127426064060132","story -0.00112323173732332","former -0.00112159791882649","nation -0.00109665900816525","risk -0.00109665900816525","make -0.00104001890278127","call -0.000986948762472517","director -0.00098252356587214","run -0.000897469900830061","johnson -0.000897469900830061","cdc -0.00089046295621753","read -0.000882490384769175","global -0.000859524878353612","scott -0.000859524878353612","order -0.000820340749935644","department -0.000780375265162059"
"43","family -0.0073959528523253","travel -0.00450005988005642","health -0.00395413154944269","holiday -0.00321448896418908","native -0.00288313054464862","urge -0.00263700680663237","rate -0.00257390076705344","mandate -0.00199458607082625","among -0.00191219992391212","life -0.00183766343558867","read -0.00168723357759204","death -0.00160132182763073","gottlieb -0.00140580848753125","alaska -0.00138689381636625","us -0.00136764043058979","hospitalization -0.00135067294924596","resident -0.00130828807399264","thanksgiving -0.00110907673163396","encourage -0.00106263963830422","white -0.00106263963830422","possible -0.00106118407012445","month -0.000985140970845566","per -0.000975678824610471","black -0.00091699536689549","stay -0.0008504255689189","pandemic -0.000837052268130245","garcetti -0.000779227953589534","seat -0.000779170464670353","administration -0.000771808924890371","level -0.000763836055098222"
"44","thanksgiving -0.0124916232412594","travel -0.0124277389639903","passenger -0.0030286263448287","airline -0.00278842372261423","airport -0.00278677136552896","tsa -0.00193307380639385","security -0.00192933837464737","health -0.00181144805871558","increase -0.00141530754147989","weekend -0.00139475292700775","black -0.00130428356881651","online -0.00123542876622418","checkpoint -0.00123542876622418","million -0.001159852813719","still -0.00108478709089432","help -0.00106353964928507","community -0.00102541270974676","alert -0.000876861569329535","need -0.000867763223770357","response -0.000849428958623055","university -0.000849428958623055","air -0.000813889314243532","transportation -0.000813889314243532","infection -0.000813432742519993","flight -0.000799221194489719","death -0.000773888274128498","delta -0.000694170209022071","pass -0.000694170209022071","expect -0.000656216377396102","now -0.000602031080733534"
"45","redfield -0.0081921938578825","walke -0.00635693180863173","quarantine -0.00242945185339405","community -0.00198859123562956","sheriff -0.00179330731467997","nation -0.00177280519138434","physical -0.00164103671527427","navajo -0.00152791194336477","also -0.00143713326227812","another -0.00141234368537668","recommend -0.00141160308601984","thanksgiving -0.00136472885797934","plan -0.00125993933498614","prevention -0.00123478013614919","rate -0.00119493515290292","re -0.00111068991489116","help -0.00105381945841565","foot -0.0010072946726285","jones -0.0010072946726285","particularly -0.000986828146968821","among -0.000903063007466232","tell -0.000897459120556277","person -0.000893764696241806","order -0.000814883595200544","virus -0.000713885660403757","temperature -0.000699118011639799","though -0.000699118011639799","maintain -0.000699118011639799","austin -0.000699118011639799","department -0.000652165163695262"
"46","holiday -0.00563876415606568","people -0.00553219981667286","face -0.00467986489071792","thanksgiving -0.0040845896755678","azar -0.00407654511825184","trump -0.00407654511825184","home -0.00278619489991605","presidentelect -0.00240084352909697","family -0.00239764341615856","test -0.00194966122882845","tell -0.00184245908383129","trust -0.00170530503646782","policy -0.00145996595610587","metal -0.00145996595610587","mandatory -0.00133728240753539","patient -0.00133728240753539","read -0.0013018753429862","risk -0.00124457440638448","stay -0.00124457440638448","force -0.00121760034758334","nation -0.00117761818110584","navajo -0.00101506737714285","donald -0.00101296538266515","vaccine -0.000979553505541797","office -0.00095882705077277","resident -0.000864650968502634","plan -0.000839124713802653","sign -0.000812113988710506","can -0.000771085439888464","government -0.00076886219491179"
"47","vaccine -0.0486293366681133","mask -0.0243167854972571","dos -0.00764020845691771","billion -0.00465742281200598","thanksgiving -0.0044241421363288","country -0.00423745105932904","holiday -0.00317226390174574","treatment -0.00291707944912212","family -0.00244534050751855","world -0.00220746986873521","antibody -0.00219028651763309","american -0.00189561018289797","access -0.00178559298191772","survey -0.00158898159157672","spread -0.00143251968449998","stay -0.00130516667523128","distance -0.00116574334384778","announcement -0.00106997009506882","monoclonal -0.00106997009506882","half -0.00101092836770456","can -0.00092892556064561","organization -0.000788998110049288","account -0.00078549063286848","global -0.00078549063286848","quarter -0.00078549063286848","initiative -0.00078549063286848","income -0.00078549063286848","day -0.000758053730432362","wear -0.000731236465927765","black -0.00070073339140142"
"48","wear -0.00714513671591854","bangkok -0.00691373572698206","worker -0.00504109025236144","market -0.00493820437776837","sakhon -0.00385995030417252","samut -0.00385995030417252","cdc -0.0031445879675146","recover -0.00267269340139409","retire -0.00267269340139409","day -0.00264422052760993","ten -0.00197370125993246","disease -0.00181176577555364","foreign -0.00170644905661133","malaysia -0.00170644905661133","edwards -0.00170644905661133","can -0.00153473928780434","distance -0.00153473928780434","statement -0.00152723721459291","government -0.00143350487356741","help -0.00143350487356741","total -0.00133268724531144","avoid -0.00122254083741835","monday -0.00115166461409977","medical -0.00109636255970169","screen -0.000974543259914751","assess -0.000958103275387701","detect -0.000958103275387701","ebola -0.000958103275387701","seafood -0.000958103275387701","cost -0.000958103275387701"
"49","people -0.0129784479731849","mask -0.00751002616328589","vaccine -0.0072151552979477","year -0.00681535473364814","screen -0.00409412460968395","study -0.00267729069190092","chinese -0.00235553551011047","outside -0.00235553551011047","wuhan -0.00235553551011047","live -0.00235519265342243","celebration -0.00208192809668228","christmas -0.00208192809668228","country -0.00207981580315708","wear -0.00157019187780949","redfield -0.00148340723312013","dos -0.00148340723312013","checkpoint -0.00132165627931169","eve -0.00132165627931169","security -0.00110294893331042","infection -0.000991835052852164","distance -0.000991835052852164","airport -0.00091957905694573","limit -0.00091957905694573","website -0.000916911246232943","tsa -0.000916911246232943","billion -0.000884460634927309","walke -0.000783273419227459","azar -0.000688264276287875","office -0.000688264276287875","warn -0.000688264276287875"
"50","north -0.0115293348943227","china -0.00898576077594504","korea -0.00504665539702975","meet -0.00504665539702975","plan -0.00432765686043302","hold -0.00404898800193809","say -0.00266450863072099","expert -0.00248786416420133","origin -0.00222801918667348","dos -0.00191241027456357","claim -0.00170370147672738","medium -0.00170370147672738","remain -0.00164741867900509","week -0.00157925209263743","situation -0.00144694663575939","half -0.00127827800046776","get -0.00126870167594673","kim -0.00125034902330856","cdc -0.00115515310881409","billion -0.00113981649865391","likely -0.00103099480039648","write -0.00100935070240582","end -0.000869227421837371","many -0.000869227421837371","koreas -0.00086750640477351","francis -0.00086750640477351","believe -0.000819514956418632","necessary -0.000819514956418632","place -0.000819514956418632","new -0.000774261883116134"
"51","people -0.0132086986026673","pope -0.00786240225918922","francis -0.00574658422219299","million -0.00459016466012441","new -0.00396864511342121","vatican -0.00372100927534214","health -0.0034775681422623","due -0.0029674965862615","public -0.0025416084804325","cdc -0.00182310289600984","investigate -0.0018115485374004","scientist -0.0018115485374004","plan -0.00149126373328046","worker -0.00149126373328046","take -0.00136210447168428","early -0.00133795620111432","line -0.00133372486355354","religious -0.0011140440544144","billion -0.00105647850704482","half -0.000928276555489216","include -0.000928276555489216","raise -0.000902606052468946","dos -0.000852726392086223","china -0.000823839856345931","control -0.000808412941339487","end -0.000808412941339487","write -0.000808412941339487","infection -0.00079018209054138","result -0.00079018209054138","share -0.00079018209054138"
"52","travel -0.00788300356572791","world -0.00644338910821851","holiday -0.00323788732052899","panel -0.00298405844083027","director -0.00243096919544417","work -0.00220311709097076","independent -0.00209799597777349","global -0.0019876626031099","nurse -0.00185890167734848","cdc -0.00181570291233757","center -0.00181570291233757","hold -0.00181570291233757","screen -0.00162397666849601","month -0.00161887003505801","roll -0.0014655988314981","economy -0.00136425716821942","march -0.00136425716821942","israeli -0.00136425716821942","daxing -0.00136425716821942","one -0.00135553153635992","international -0.00128926068317581","survey -0.00128926068317581","will -0.00127044089273576","air -0.00125938193003861","come -0.00125938193003861","worker -0.00125938193003861","organization -0.00116614849627994","commission -0.00111631094906062","study -0.00109667366958333","wear -0.00109667366958333"
"53","police -0.0424649686337356","people -0.00697672464228183","travel -0.00552698583546418","team -0.00543116287218937","investigation -0.00324216374488029","mask -0.00211520605215854","day -0.00208412157374538","home -0.00208412157374538","million -0.00208412157374538","case -0.00201636006587358","holiday -0.00192937231968415","year -0.00153199046448682","man -0.0014887023659178","arrest -0.00143505501446917","charge -0.00143505501446917","cdc -0.00128968429990017","screen -0.00128968429990017","take -0.00125091371410591","quarantine -0.00124774198324218","pope -0.00115000064604664","due -0.00101838030071699","hold -0.00101838030071699","local -0.000958918112777485","complete -0.000917352873155974","hotel -0.000917352873155974","korea -0.000894808829871918","francis -0.000890471809054549","live -0.000848962291571165","air -0.000779272696131095","wear -0.000779272696131095"
"54","worker -0.0132159341776013","pay -0.00770350463695046","store -0.00588257115025559","food -0.00420648913731492","moore -0.00411029525356266","market -0.00386845021178672","increase -0.00379033506766702","kroger -0.00339157492968478","sunday -0.00288832307913844","employee -0.00274325827930499","hazard -0.00274325827930499","travel -0.0019724868031693","expert -0.00181938322059561","closure -0.00165552762219279","sell -0.00165552762219279","meet -0.00154209360775759","daughter -0.00145370847122706","good -0.00141050390876218","beijing -0.00137137118223585","can -0.00128483404841595","emergency -0.00128483404841595","cnn -0.0012176432615405","birthday -0.00121512423535086","north -0.00112543279013233","people -0.00107401933756024","hour -0.0010675243038677","treat -0.00104266427455835","walk -0.00104266427455835","ii -0.00104266427455835","covid -0.000977227411489201"
"55","police -0.00942481413859331","embarek -0.00468784904410424","vaccine -0.00393090751596914","product -0.00334740933959488","animal -0.00316699198833903","huanan -0.00223584568219981","hypothesis -0.00223584568219981","finding -0.00182455476253407","peter -0.0017649270156237","daszak -0.0017649270156237","people -0.00157890133429073","conference -0.00157069926615561","human -0.00156608224732879","december -0.00151891331209952","research -0.00138260877264329","statement -0.00135476393342171","direct -0.00135014825300694","coronavirus -0.00131269623465236","begin -0.00122849945413295","january -0.00122849945413295","transmission -0.00120065135299208","identify -0.00118067691628665","sarscov -0.00118067691628665","last -0.00114139873990948","beijing -0.00108638087201429","will -0.00103328362604549","cause -0.000991231203529619","possibility -0.000991231203529619","anna -0.000991231203529619","introduction -0.000991231203529619"
"56","police -0.00951064024334958","world -0.00707723373183988","ben -0.00402726256890606","pandemic -0.0033321082765263","mission -0.00302673566314127","also -0.00245919051879184","urge -0.00244450923837314","guard -0.00244450923837314","potential -0.0020286409676018","across -0.00180190366651101","read -0.00168867646875759","miller -0.00156150495404539","monday -0.00149573741065423","cnn -0.00144367385769228","disease -0.00143797269384427","plant -0.00139404441219892","dec -0.00139404441219892","medical -0.00123100168074963","country -0.00118420283262477","allow -0.00107237389578441","fail -0.00107237389578441","host -0.00107237389578441","saturday -0.00107237389578441","university -0.00107237389578441","global -0.00106992691309937","go -0.00106992691309937","know -0.00106992691309937","animal -0.000974670537422284","many -0.000974670537422284","see -0.00088388125272465"
"57","team -0.0110189666689415","shum -0.00744808186490586","wuhan -0.00546243149798675","just -0.00465598517399002","police -0.00426093504835257","tanzania -0.00415845346687216","go -0.00336871146141171","outbreak -0.00317402486093765","lot -0.00287942941661667","gigi -0.00287942941661667","city -0.00282892930614898","likely -0.00191458945002265","recommend -0.00183846957067524","front -0.00183846957067524","attack -0.00183846957067524","sister -0.00183846957067524","two -0.00164984855990269","actually -0.00163681537389149","state -0.00152494313087181","joint -0.00143404677650161","government -0.00140500300277813","sunday -0.00140500300277813","worker -0.00132465403807258","year -0.00132465403807258","pay -0.00117998658294327","may -0.00107489511215297","monday -0.00107489511215297","quickly -0.00103223825181875","surprise -0.00103223825181875","employee -0.000974738581342227"
"58","team -0.00832326712101983","market -0.00564255181091244","scheme -0.00402465503972993","statement -0.00335639171956137","vaccinate -0.00316186030092502","will -0.00306657504217356","wuhan -0.00276715555723328","vaccine -0.0024298564269426","case -0.00242282415533945","outbreak -0.00223181418546237","week -0.00204877105131396","ready -0.00196921789936977","wait -0.00196921789936977","likely -0.00187367320161125","national -0.00187367320161125","pay -0.00187367320161125","world -0.00170650005310691","conduct -0.00169248643473774","ministry -0.00168266100568881","employee -0.00154723198380913","accord -0.00151188704557326","animal -0.00139585032653444","month -0.00139585032653444","sunday -0.00139585032653444","pandemic -0.00125686268266112","embarek -0.00125233736278596","read -0.001116676316955","small -0.00110530384142216","via -0.00110530384142216","theory -0.00110530384142216"
"59","include -0.0130215622317876","vaccination -0.0116337804013436","china -0.0110423851971946","event -0.00879194157368934","childcare -0.00547774903763143","monday -0.00489076195276261","team -0.00452011629981275","wuhan -0.00422963387701336","chinese -0.00339487328053523","market -0.00316713339309904","olympic -0.00305969127069372","nashville -0.00305969127069372","virus -0.00288240677182605","origin -0.00269491634392938","date -0.00259811350237893","december -0.00247342246800242","expert -0.00247342246800242","work -0.00226162160924459","area -0.00211897181345511","outbreak -0.00168403129089734","disease -0.00162337597764983","human -0.00151066503134467","embarek -0.00151066503134467","japan -0.00135311443534558","tokyo -0.00135311443534558","likely -0.0013468313773719","study -0.00119250319035669","take -0.00119250319035669","economic -0.00104796697757792","schedule -0.00104796697757792"
"60","tournament -0.00740250048255908","china -0.00723674554909615","decision -0.00541264069188485","bed -0.00374368937013514","list -0.00374368937013514","shortage -0.00374368937013514","president -0.00318237804633381","report -0.00281802569787593","heart -0.00238812395517107","dewine -0.00238812395517107","go -0.00238066568335538","city -0.00233940146134193","just -0.0020722766912562","market -0.0020722766912562","statement -0.0020722766912562","stop -0.00190599961261306","die -0.00188442331478322","news -0.00188442331478322","chinese -0.00153346099869245","official -0.00152045488359354","tedros -0.00152045488359354","week -0.00152045488359354","mission -0.00152045488359354","origin -0.00152045488359354","conference -0.00140179490438241","march -0.00140179490438241","rate -0.00133991302343439","thursday -0.00133991302343439","whole -0.00133991302343439","everything -0.00133991302343439"
"61","dialysis -0.030368016060722","less -0.00446118668858864","class -0.00363872967010914","also -0.00310225739930348","go -0.00272411992716315","affect -0.00232143662322204","french -0.00232143662322204","half -0.00232143662322204","number -0.00232143662322204","pain -0.00232143662322204","pandemic -0.00196810566830785","already -0.00179532061700205","move -0.00179532061700205","tedros -0.0017393154658214","china -0.00165074836655477","may -0.00146052811987119","report -0.00135855837527332","american -0.00130261231041129","contain -0.00130261231041129","failure -0.00130261231041129","hong -0.00130261231041129","hour -0.00130261231041129","majority -0.00130261231041129","partner -0.00130261231041129","term -0.00130261231041129","frances -0.00130261231041129","card -0.00130261231041129","contribute -0.00130261231041129","kidney -0.00130261231041129","get -0.00120630958561496"
"62","county -0.030421004688899","say -0.0169736907858423","rate -0.00975920512109657","low -0.0063970160074952","average -0.00356241720739009","share -0.00356241720739009","event -0.00344683879208918","coronavirus -0.00310701684139808","organization -0.00248180601978304","add -0.0021961798062326","one -0.0021961798062326","half -0.00205286361445117","analysis -0.00177912850595158","foundation -0.00177912850595158","monday -0.00167834661780458","dialysis -0.00167834661780458","nearly -0.00157211322471312","hh -0.00157211322471312","highrisk -0.00157211322471312","area -0.00144594517889224","city -0.00144594517889224","mayor -0.00144594517889224","statement -0.00123110240163887","us -0.00113548602505426","may -0.00103373821479708","tuesday -0.00103373821479708","death -0.00102688239898702","resident -0.00102688239898702","three -0.00102688239898702","thousand -0.000882135232478376"
"63","osaka -0.0127394301304593","risk -0.00988584329239173","respondent -0.00805235719536435","include -0.00727430261989737","prefecture -0.00674257089149077","japans -0.00448638396386869","olympic -0.00447962892149223","year -0.00409744227091935","relay -0.00353573782285144","condition -0.00283242067969225","since -0.00278638258638864","torch -0.00270096183101776","dialysis -0.00246490645323438","republican -0.00204782950291893","california -0.00198052207903654","increase -0.00198052207903654","north -0.00198052207903654","rise -0.00198052207903654","ghaly -0.00198052207903654","disease -0.00179774009946121","add -0.00151781152225472","month -0.00151781152225472","emergency -0.00137310456868744","arrest -0.00137310456868744","mcconnell -0.00137310456868744","city -0.00125349257892382","past -0.00125349257892382","world -0.00125349257892382","tokyo -0.0012522919836071","close -0.00101467253078769"
"64","marine -0.0273572988230701","guest -0.00648994410756065","white -0.00564829998540339","japan -0.00554990430097602","disparity -0.00554990430097602","county -0.0051666187404823","experience -0.00468041662525609","new -0.00468041662525609","year -0.00378237537680193","half -0.00261877005924038","president -0.00261877005924038","osaka -0.00261877005924038","coronavirus -0.00227923770864524","dialysis -0.00227923770864524","march -0.00196365695475198","respondent -0.00167191177947867","population -0.00165201772660606","service -0.00160217331955503","racial -0.00160217331955503","latino -0.00160217331955503","black -0.00119685848530915","april -0.00115950928984376","first -0.00115950928984376","get -0.00115950928984376","level -0.00115950928984376","heart -0.00115950928984376","investigation -0.00114188548805283","man -0.00111813646321124","area -0.000938664816750201","city -0.000938664816750201"
"65","surface -0.0276751791409944","vaccination -0.00855140877639532","last -0.00835416768953134","rate -0.00637729533301828","county -0.00412952002207134","hill -0.00410439082761976","sao -0.00410439082761976","experience -0.00337190769324158","high -0.00337190769324158","close -0.00239670835434208","include -0.00238330488876615","doctor -0.00229487003851059","except -0.00229487003851059","focus -0.00229487003851059","clean -0.00229487003851059","establishment -0.00229487003851059","paulo -0.00229487003851059","low -0.00209267317237483","man -0.00209267317237483","datum -0.00182130133600117","dialysis -0.00182130133600117","period -0.00165245306313366","population -0.00156908615539408","event -0.00133593198988124","japans -0.00133593198988124","million -0.00133593198988124","marine -0.00133593198988124","respondent -0.00133593198988124","american -0.00112175068060671","due -0.00112175068060671"
"66","election -0.0122772211431025","rate -0.00743367806930773","india -0.00623427312573849","rally -0.00490324248372065","bjp -0.00490324248372065","county -0.00480571294357268","day -0.0043815288846823","party -0.00430050107068819","bengal -0.00373892152650696","west -0.00321803596310211","olympic -0.00313107271327945","prefecture -0.0027700632266161","risk -0.00276248024979414","social -0.00273741327199872","vaccine -0.00254483188215271","experience -0.00243175865210737","low -0.00243175865210737","man -0.00243175865210737","political -0.0022966581119816","count -0.0022966581119816","vaccination -0.00196668685559848","commission -0.00194580469328909","twitter -0.00189540998910981","medical -0.00182264481037259","vaccinate -0.00182264481037259","tokyo -0.00171905526174593","air -0.00157265797489425","continue -0.00157265797489425","japans -0.00155155338367413","patient -0.00155155338367413"
"67","lockdown -0.0182670439617739","rally -0.0058557901578048","election -0.00541278981109761","pradesh -0.0044308767532697","bjp -0.00409349608510545","may -0.00371938818530582","commission -0.0029311620543242","hold -0.00282118060602754","kit -0.00266998474142821","air -0.00235764857903731","continue -0.00235764857903731","political -0.00235764857903731","india -0.00200195128153702","chief -0.00195852960624543","industry -0.00195852960624543","quality -0.00190704637643191","authority -0.0016989749801245","taneja -0.00145862989421652","level -0.00139586281447979","crisis -0.00135827908583108","offer -0.00135827908583108","start -0.00135827908583108","bengal -0.00133938173347414","public -0.001204458642311","pandemic -0.0011164144971022","can -0.00107072351010662","large -0.00107072351010662","future -0.000868352899824232","uttar -0.000868352899824232","odisha -0.000868352899824232"
"68","oli -0.0131512544797169","day -0.0113871103313585","election -0.00726911235016947","april -0.00466952006098353","lockdown -0.00420437519821815","lose -0.00396272844688639","bjp -0.00377477241844804","rally -0.00336391701590355","bengal -0.00336391701590355","count -0.00297722896142583","prime -0.00213310919527754","confidence -0.00205306120553039","infection -0.00205306120553039","public -0.00196097387793781","phase -0.00196097387793781","west -0.00182023327826186","air -0.00166979991422089","continue -0.00166979991422089","march -0.00166979991422089","guideline -0.00166979991422089","fire -0.00166979991422089","poll -0.00166979991422089","cnn -0.001603022194548","us -0.001603022194548","show -0.00140225501928171","thousand -0.00140225501928171","bharatiya -0.00140225501928171","janata -0.00140225501928171","nationwide -0.00117611547291607","authority -0.00115825484507004"
"69","fungus -0.0179236344516026","black -0.012987200437839","patient -0.00861029982926109","lockdown -0.00799407540101049","less -0.00757620736927112","election -0.00662257616958051","hold -0.00619549523567953","will -0.00462596616260769","social -0.00330742302297982","hospital -0.00319290691857621","disease -0.00314912035739701","drug -0.00314912035739701","party -0.00260538806882205","vote -0.0022078542104168","bjp -0.0022078542104168","immune -0.00206362111653446","gujarat -0.00206362111653446","rally -0.00196814515523558","bengal -0.00196814515523558","april -0.00185367880367793","count -0.00174240270488868","day -0.00170733621459662","treat -0.0016653704994043","system -0.00162870296073858","recover -0.00162870296073858","detect -0.00128069309448897","shortage -0.00127571993175912","storm -0.00127571993175912","river -0.001245754118399","mucormycosis -0.001245754118399"
"70","lockdown -0.00491761152920422","election -0.00408059300160124","indian -0.00282964468404101","will -0.00277233170079405","party -0.00243699727398572","study -0.00237946855976601","são -0.00237946855976601","follow -0.00231930455494478","monitor -0.00231930455494478","maharashtra -0.00210554269455487","social -0.00204599426466834","datum -0.00198795727421586","day -0.00190194891576256","april -0.00186347340602722","west -0.00186347340602722","hold -0.00175160429559884","come -0.00168957841966177","coronavirus -0.00168957841966177","take -0.00168957841966177","pradesh -0.00168957841966177","health -0.00154478150155735","black -0.00154478150155735","remain -0.00136758841328011","vote -0.00136758841328011","modi -0.00136758841328011","bjp -0.00136758841328011","telangana -0.00136758841328011","pandemic -0.00121945705675297","rally -0.00121945705675297","bengal -0.00121945705675297"
"71","variant -0.057165357333315","state -0.0413298347520947","uk -0.0155092934961196","indian -0.00556440795886987","fungus -0.00474653793407831","contact -0.00442999154844753","phe -0.00283295559682528","public -0.00282083096589397","minister -0.00276226648853178","also -0.00269745892829082","black -0.00216417935309238","less -0.00214594122293921","name -0.0020754333869395","label -0.0020754333869395","concern -0.00143781378391711","indias -0.00136938866588854","pradesh -0.00136938866588854","patient -0.0013154631611707","prime -0.00123524778298811","delta -0.000918398118456676","suggest -0.000918398118456676","may -0.000893530812618337","official -0.000768535234897338","drug -0.000768535234897338","identify -0.00074387433969092","friday -0.000669228293119495","order -0.000669228293119495","remain -0.000669228293119495","maharashtra -0.000669228293119495","raise -0.00063914399995002"
"72","state -0.0267589119445814","variant -0.0223029038710256","covid -0.00866008655274431","fungus -0.00820918677477878","patient -0.005721914723261","black -0.00488232570481473","delta -0.00464061330137244","account -0.00408337807936376","april -0.00408337807936376","indian -0.00400525224813053","last -0.00369983644022853","less -0.00340690195260573","hospital -0.00285823249392236","people -0.00268841780805185","hancock -0.00239249084617732","detect -0.00235878270380618","disease -0.0019081350205804","county -0.00152738109371719","prime -0.00150591450630366","identify -0.00131905087100592","drug -0.0011517879705526","maharashtra -0.0011517879705526","committee -0.000857491845077996","common -0.000857491845077996","los -0.000857491845077996","seem -0.000857491845077996","speak -0.000857491845077996","spread -0.000852236292190889","official -0.00084546319679446","recover -0.00084546319679446"
"73","state -0.0233830524998656","delta -0.017812269636171","black -0.0095855901003703","fungus -0.00907568898023114","patient -0.00632535726592498","accord -0.00328143597686259","last -0.0031593676867715","government -0.00301083661207313","indian -0.00260725440057641","less -0.0019524466156704","vaccination -0.00182973326804003","hospital -0.00150514252818124","drug -0.00127306554701501","slavitt -0.00121588226426006","maharashtra -0.00109718423624983","hospitalization -0.0010945010885226","record -0.0010785392467807","effective -0.00102115320036078","protection -0.00102115320036078","minister -0.00101837410662298","case -0.001015297206031","recover -0.000934476880205981","risk -0.000908861523862492","delay -0.000843532055139096","low -0.000843532055139096","use -0.000784909676286416","immune -0.000784909676286416","alpha -0.000682970888007284","department -0.000648451597297983","saturday -0.000648451597297983"
"74","county -0.0441547339683834","rate -0.0399061194511293","growth -0.00555731729150666","uk -0.00433933186885338","unite -0.00345013130741101","people -0.00322760151275614","collect -0.00310695567736341","acip -0.00310695567736341","fast -0.00255876245776632","meet -0.00255876245776632","little -0.00202835209690255","now -0.00200552387587072","covid -0.0017458984691231","come -0.00151568204429531","economic -0.00137489598136531","treat -0.00137489598136531","young -0.00137489598136531","limitation -0.00137489598136531","analyze -0.00137489598136531","slavitt -0.0012812078290525","community -0.00107601657941814","new -0.00107601657941814","protection -0.00107601657941814","vaccine -0.00104599490375235","april -0.00101345228307004","positive -0.00101345228307004","also -0.000888852403615359","see -0.000888852403615359","alpha -0.000719664785358454","just -0.000669756606550331"
"75","mask -0.0120791802406547","us -0.00521489742695569","june -0.00456469092466982","spread -0.002681424397317","guidance -0.00245238888739852","wear -0.00245238888739852","rate -0.00226018576812614","hospitalization -0.00225092355991952","covid -0.00195975898211065","uk -0.00187457740850805","vaccination -0.00169058913449904","risk -0.00157833034347032","angeles -0.00156698497673502","city -0.00156698497673502","los -0.00156698497673502","school -0.00156698497673502","state -0.00148569606489524","effective -0.00143844782551039","slavitt -0.00143844782551039","first -0.00136467964936016","around -0.00127072403858619","continue -0.00127072403858619","tuesday -0.00127072403858619","moderna -0.00127072403858619","delay -0.00120818545263202","cdc -0.00116055459378972","also -0.000998115664438304","can -0.000998115664438304","estimate -0.000994407243386397","even -0.000994407243386397"
