"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"39","trump -0.0183957833554037","election -0.0101690143463025","pandemic -0.00458217505654479","deal -0.00225041750510635","take -0.0018355529274876","china -0.00158299042784726","donald -0.00158299042784726","day -0.00152423558230752","unite -0.00146373632000596","white -0.00140883645605894","close -0.00135513262460818","low -0.00107926218728227","crisis -0.000917769369260246","response -0.000828143871363873","make -0.00081173407512658","american -0.000759281021619929","want -0.000748543506797983","read -0.000721652199004552","get -0.000718292267699927","wear -0.000662762694695451","health -0.000600082350716402","virus -0.00058957459627984","comment -0.000586998203842115","life -0.000586998203842115","national -0.000515845650412405","open -0.000512553361286638","mcconnell -0.000480036331589329","offer -0.000479372359839414","wait -0.000466037021025323","deadline -0.000466037021025323"
"40","technology -0.00637146496295593","monday -0.00476819649079674","point -0.00396346857276952","day -0.00360172858871066","president -0.00345817959768902","trillion -0.00309475451481322","senate -0.00250391189168597","economy -0.00174774992959759","highlight -0.00164293384407377","pass -0.00162208891358906","stock -0.00161550810390032","offer -0.00151182911753234","test -0.00142360449183854","document -0.00124626758282176","atla -0.00124626758282176","leader -0.00123972491369728","fall -0.00121131975004707","policy -0.00121131975004707","last -0.00104713241083032","effort -0.00101913319959912","dow -0.000956632018882964","mask -0.000787626111614315","speak -0.000770242268477883","difficult -0.000700289757177508","unemployment -0.000695043077650004","bad -0.000665543728982865","next -0.000638044224667733","want -0.000623720369191005","court -0.000607954752401274","trump -0.000607889016019492"
"41","trump -0.010980031272344","pelosi -0.00744669431270789","stimulus -0.00643445272554871","house -0.00579515567166528","uk -0.00549312792707118","cuomo -0.00549312792707118","white -0.00464636187625161","british -0.00348621677295274","england -0.00348621677295274","information -0.00348621677295274","open -0.0032975787308851","share -0.0027120084264709","mnuchin -0.00253128396481928","still -0.00241372390912259","talk -0.00229904230474587","dos -0.00194835168871721","continue -0.00157620658690655","speaker -0.00157620658690655","people -0.00148427570119503","currently -0.00137155942980671","death -0.00137155942980671","month -0.00122533268588015","two -0.00114461463796772","senate -0.00114461463796772","receive -0.00108723270875277","stock -0.00106668511791874","tuesday -0.00106668511791874","negotiation -0.000991538659476043","trillion -0.000919169997648128","authority -0.000861968768219812"
"42","house -0.0135525231617935","pelosi -0.0124311225679511","stimulus -0.00810679095616051","white -0.00688357475075174","bourla -0.00588963924255548","trump -0.00555722008667325","mnuchin -0.00451358908919297","vaccine -0.00377107275237842","christmas -0.00346085539827889","powell -0.00346085539827889","election -0.00270512709347148","school -0.00269490302920683","still -0.00248116830464695","talk -0.00248116830464695","speaker -0.00248116830464695","cancel -0.00220698139537234","senate -0.00214868303309956","bill -0.0018168530074848","president -0.00166844238376251","secretary -0.00142358428388623","democrat -0.00129663417216064","republican -0.00129663417216064","child -0.0012379665662956","sell -0.0012379665662956","stay -0.0012379665662956","share -0.00123337817152525","nancy -0.00117567524691942","public -0.00112368455811729","negotiation -0.00106069505558493","claim -0.00101769705118449"
"43","pelosi -0.0125710161913425","house -0.0121318774762013","election -0.012079131502074","deal -0.00812102540785598","stimulus -0.00663067125873984","school -0.00413650658255571","mnuchin -0.00383515364740084","trump -0.00307752079548895","police -0.00259229293944507","day -0.00254229780925619","speaker -0.00240468767226765","bill -0.00219912152272694","infection -0.00216595193517011","still -0.00197658488947294","call -0.00181590211173888","administration -0.00146974413469247","million -0.00144048198677982","white -0.00144048198677982","us -0.00132210574854508","democrat -0.00116047711736034","germany -0.0011484227651114","spokesperson -0.0011484227651114","berlin -0.0011484227651114","put -0.00112952377772224","student -0.00108758588103985","nancy -0.00101962952716561","senate -0.00101962952716561","two -0.000987909592543579","talk -0.000987909592543579","member -0.00093768916583159"
"44","hong -0.0308051938189514","kong -0.019993233170178","bubble -0.00650453829253994","travel -0.00600067633239165","open -0.005457970080606","singapore -0.00415358484613948","case -0.00353972944679737","launch -0.002965152402016","school -0.00275109183203959","close -0.00274164849358416","point -0.00274164849358416","airline -0.00198010343297672","kongs -0.00198010343297672","election -0.00197569399914732","work -0.00144862874989837","statement -0.00131272576383845","drop -0.00119551263732132","protection -0.00119551263732132","transportation -0.00119551263732132","chp -0.00119551263732132","stock -0.0011145695164344","share -0.0011077036130327","market -0.00106417422601868","rule -0.000992196864953998","spike -0.000933288639960783","technology -0.000922496878910439","bourla -0.000922496878910439","house -0.000904297230329587","executive -0.000877643172367049","yau -0.000877643172367049"
"45","november -0.00603409838169255","wuhan -0.00456869880623822","uk -0.00329192177324455","public -0.00280209032156198","lopez -0.00232008224329583","travel -0.00214240138699151","recommendation -0.00202900558469554","city -0.00189719268061295","street -0.00175233007528519","import -0.00174762164988151","share -0.00157213678882684","bubble -0.00157213678882684","class -0.00148225847230499","job -0.00103774179949812","initial -0.00102870103653963","relief -0.00102870103653963","labor -0.00102870103653963","go -0.000992304719078074","chuang -0.000961529868451105","possible -0.000949809962715542","use -0.000949809962715542","april -0.000832639355011877","research -0.000832639355011877","sign -0.000832639355011877","sit -0.000832639355011877","hh -0.000832639355011877","religious -0.000832639355011877","andy -0.000832639355011877","member -0.000818744429440299","singapore -0.000818744429440299"
"46","school -0.00483490343484183","airline -0.00440584633340901","december -0.00427139466925586","emirate -0.00387203414429294","passenger -0.00349971350441469","flight -0.00275600684586441","stock -0.0027558010117158","week -0.00248615453904322","economy -0.00219409778118096","coronavirus -0.00215472271758432","operate -0.00196697775368693","lam -0.00186578766304313","christmas -0.00169718483271508","go -0.0015458680018241","uk -0.0015458680018241","link -0.00147474247229518","across -0.00140486524672012","plan -0.00140168647074634","benefit -0.00140168647074634","ban -0.00125682733554278","nepal -0.00125682733554278","route -0.00125682733554278","etienne -0.00125682733554278","one -0.00125289908078352","include -0.0011355405168223","bubble -0.00113467402340683","low -0.00101181722754884","monday -0.00101181722754884","take -0.00101181722754884","south -0.00101047662382325"
"47","hong -0.0152201672115889","kong -0.0136989468719345","resident -0.0077901932957779","beach -0.00601937603775993","health -0.00470566267276284","wale -0.00332793220652605","northern -0.00305034630511447","airport -0.00296744740388788","student -0.0026982782890187","call -0.00207142570997421","school -0.00202856688158504","sydney -0.00194728961849799","first -0.0018750953137906","rule -0.00175646781248784","benefit -0.00159256850962697","tower -0.00148932649920386","close -0.00136217828228646","cluster -0.00126785630581217","area -0.00125709402971041","block -0.00125709402971041","bubble -0.00114945977528902","rhode -0.00109320339754648","nsw -0.00109320339754648","victorian -0.00109320339754648","glass -0.00109320339754648","home -0.000930292090128404","victoria -0.000894835458429055","show -0.000778900423757389","investigation -0.000758585058795114","island -0.000758585058795114"
"48","uk -0.054026279757875","variant -0.0138086500800616","hong -0.0132867529294549","kong -0.0103647872224399","million -0.0032862051965562","kingdom -0.00320904878477291","ban -0.0031067593036409","sunday -0.00220753804186735","england -0.00204717479858074","france -0.00182490082318698","city -0.00165760345331667","restriction -0.00161814749989841","case -0.00157044896425229","unite -0.00131460996002009","job -0.00123831927280804","kent -0.00123562036783587","claim -0.00119681653024595","port -0.00114865950825571","pandemic -0.00114654666130787","quarantine -0.00108246039856863","friday -0.00107378297273875","open -0.00105898337258492","us -0.00105898337258492","student -0.000957477497115611","bubble -0.000957477497115611","monday -0.000947955162919678","unemployment -0.000847887092160549","high -0.000814568262729298","increase -0.000744999511579358","november -0.000744999511579358"
"49","detect -0.00324660942158028","variant -0.00317806368800999","cluster -0.00172173989444979","spread -0.00162912241403945","foreign -0.00155777702597049","require -0.00124143694186185","kent -0.00115296403300691","negative -0.00111807007295306","port -0.00107192955179203","work -0.00100815561285228","france -0.000943056327440739","january -0.000940149802064583","pandemic -0.000932355412103236","quarantine -0.000919020415806271","transport -0.000918762904136505","year -0.000796351084913605","suspend -0.0007932061728807","vaccine -0.000789657846460123","order -0.000773388146066312","wednesday -0.000724194639913245","million -0.0007112340844182","add -0.000697560676864217","cuba -0.00068920297445707","airline -0.000663905658498165","open -0.000658815130963886","driver -0.000647974859916078","truck -0.000647974859916078","pcr -0.000616891633921424","people -0.000595098915780023","job -0.000587670847495891"
"50","case -0.00456719085901935","monday -0.00373291067514536","prisoner -0.00217423717540477","first -0.00203767156337586","january -0.00183732202542131","thursday -0.00163064400552848","korea -0.00161066099096208","accord -0.00110594104321726","taiwan -0.00106333601333997","zealand -0.00106333601333997","shijiazhuang -0.00106333601333997","suspend -0.00103978937402349","detention -0.000994957001231422","ministry -0.000972779465790219","kingdom -0.000918081042938668","control -0.000792551071408187","crew -0.000780845399647623","restriction -0.000741890020650171","also -0.00067699023177481","capital -0.000665600426224211","kent -0.000665034583534063","port -0.000618330474699835","minister -0.000587082411042661","airline -0.000574201422891663","across -0.000573331828285006","province -0.000542030060743159","kdca -0.000542030060743159","must -0.000530037850222653","family -0.000505448307982048","england -0.000489459640675483"
"51","china -0.0166229684261463","province -0.0121219252980826","uk -0.00922379107707949","variant -0.00864450132446548","hebei -0.006086176431361","shijiazhuang -0.00411222705307068","kingdom -0.00274217019971779","infection -0.00273467020369056","city -0.00261913285988369","commission -0.00165401803371779","unite -0.0014676582763038","restriction -0.0014340893120659","locally -0.00136487987762668","round -0.00136487987762668","statement -0.00126600680759448","transmit -0.00121441613630469","england -0.00120387401923072","asymptomatic -0.00110313359324232","chinese -0.00110313359324232","national -0.00108249252129944","thursday -0.00105754938332292","government -0.00101796936199428","center -0.000927122147315496","outbreak -0.000861177113631317","nhc -0.000809983809742398","langfang -0.000809983809742398","recent -0.000790287438701465","group -0.000778404962053947","brazil -0.000696096789541967","airline -0.000659420709960057"
"52","uk -0.025807724398737","player -0.0253040243966147","variant -0.0137567830196407","new -0.0114777533222704","open -0.00644599469786855","australian -0.00627612076145434","coronavirus -0.00456879082421202","positive -0.00455984522355501","tennis -0.0033912984912805","melbourne -0.00267525433163329","ahead -0.00186260097547752","room -0.00176247701406962","people -0.00133660834006155","leave -0.00133100618263893","grand -0.00126047126869944","tournament -0.00126047126869944","hotel -0.00124594552173896","quarantine -0.00115988022590929","slam -0.00104119908391942","kingdom -0.00101505362190901","england -0.000996464791075957","charter -0.000842995907193611","tiley -0.000842995907193611","unite -0.000712072733303981","force -0.000706313887219867","event -0.000665805733587654","practice -0.000665805733587654","victoria -0.000665805733587654","holmes -0.000665805733587654","trujillo -0.000665805733587654"
