"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"39","student -0.0118866567306826","murphy -0.00923849310868596","university -0.00629350564047315","jersey -0.00276159380760699","state -0.00202060265335513","official -0.00173797044243029","education -0.0016149626155646","learn -0.0016149626155646","public -0.0016149626155646","contact -0.00152638590747833","mask -0.00145741383623388","plan -0.00138769925915716","de -0.00131696996162467","governor -0.00120112942504902","community -0.0011740847610453","border -0.00111493430822873","halloween -0.00111493430822873","teacher -0.00106769162876408","list -0.000994361203551453","campus -0.000941535157509277","live -0.000887305895727386","event -0.000878877549992163","statement -0.00076239370905351","accord -0.000746022325114448","harris -0.000659236106987038","release -0.000640786102616198","attend -0.000632835263981391","dr -0.000617130867179405","record -0.000568268898781921","phil -0.000568268898781921"
"40","child -0.058734986346442","student -0.0101824257992903","candy -0.00633204521754438","positive -0.00540541088383617","kid -0.00376057701093835","york -0.00321121918526257","person -0.00306466262565008","halloween -0.00299099206599807","family -0.00249374426999727","university -0.00217528242966469","mayor -0.00194542675992404","use -0.00188052337958577","pediatrics -0.00156552643110019","tricktreating -0.00141133868461318","go -0.00130578828096639","friday -0.00115558937294191","now -0.00115221307923019","point -0.00111246292737033","cloth -0.00111246292737033","department -0.000990348235535454","mean -0.000967770856727945","stay -0.000967770856727945","celebrate -0.00087919443503981","expense -0.00087919443503981","statement -0.00083793145121569","official -0.000766523552590215","teacher -0.000766523552590215","table -0.000764073269542753","personnel -0.000652116567178229","first -0.000633292738664304"
"41","school -0.0325734984206173","office -0.00914119773454902","minister -0.00815390119875736","student -0.00799888106267732","governor -0.00481837645109007","prime -0.00412438114043356","person -0.00316826989339225","aap -0.00263113088857214","york -0.00240584398746868","mayor -0.00197401573649181","de -0.00190282172458289","city -0.0017446136979653","murphy -0.0016697096991749","symptom -0.00163004226064645","frederiksen -0.00147632760879401","staff -0.0013455222051133","friday -0.00126142746979352","trace -0.00113813501288107","mink -0.00102422644512012","october -0.000941421090432382","precaution -0.00091416785385745","control -0.000863453708747408","spread -0.000846355229855988","keep -0.000806520118110776","countrys -0.000708976058748534","hospital -0.000708976058748534","possible -0.000708976058748534","rapid -0.000708976058748534","mask -0.000708705641517038","cambodia -0.000654981766061713"
"42","mink -0.0579505555629608","school -0.0196170491392105","farm -0.0154660117224859","denmark -0.00525900568394633","cull -0.00451604946086259","human -0.00381049653390175","student -0.00329707125070844","population -0.00305163488521065","strain -0.00305163488521065","child -0.00243447472344593","mutation -0.00223746469918196","city -0.00194460463529333","facility -0.00174429129720266","danish -0.00157777313181051","wed -0.00155113081614577","virus -0.00153042921558832","york -0.0014586509918979","murphy -0.00133922879132498","infect -0.00132772084267796","event -0.00129754870668819","de -0.00129754870668819","variant -0.00125548666663666","state -0.0012125680492675","mayor -0.00111582165890434","close -0.0010118195647798","belgian -0.000991333520240278","government -0.000842727726386161","area -0.000819178429572798","country -0.000788875129464794","animal -0.000758547214470551"
"43","school -0.00674882147240063","grassley -0.00598155128049216","republican -0.00461626975357532","child -0.00407515550502391","new -0.00359226318686967","governor -0.00321065465621928","day -0.00304340635319034","senator -0.00240576561612527","attend -0.00217412363987923","sen -0.00197121552012591","military -0.00176533000319157","breast -0.00176533000319157","murphy -0.00167089299926493","de -0.0013921917456553","leadership -0.00122465097417113","mother -0.00122465097417113","come -0.00113908578741007","event -0.00113908578741007","minister -0.00113908578741007","add -0.00109613966431898","confirm -0.00106833944930607","aide -0.00106833944930607","dakota -0.00106833944930607","result -0.00100399448271959","center -0.000995136701903321","big -0.000918331134986516","suspect -0.000918331134986516","sisolak -0.000886686184585317","negative -0.000875349236509115","dozen -0.000783111619612309"
"44","mink -0.0160308372052363","campaign -0.0112883003796272","child -0.00755003852235414","friday -0.00628891092074269","people -0.0042991351895354","tweet -0.00417379283687935","georgia -0.00326437213199982","loeffler -0.00326437213199982","denmark -0.00236216543271439","danish -0.00201125216752873","penny -0.00196939226660087","even -0.00187721028791887","week -0.00180744756271189","population -0.0015383376322986","farm -0.00148010557512568","spokesperson -0.00144530997584635","dog -0.00144530997584635","jr -0.00144530997584635","president -0.00134013243743059","report -0.00112328080352242","congress -0.00100275502038372","gimenez -0.00100275502038372","infection -0.000998988781440224","confirm -0.000894673467474849","strain -0.000891791449091905","tuesday -0.000891791449091905","sen -0.00088575444004213","cull -0.000881778942793732","month -0.000852890915656102","mutate -0.000783622922793881"
"45","mink -0.0244034793515954","farm -0.00883559190095817","department -0.00662489081653761","concern -0.00312798692242822","week -0.00303997933955757","virus -0.00242317874078457","trace -0.00241451999809761","obama -0.00221756399307194","denmark -0.00194714085899139","infect -0.00170863339721372","danish -0.00165812578837876","promote -0.00162727318065381","gao -0.00162727318065381","result -0.00143505434868019","cull -0.00139253232526271","minister -0.00126849482090174","population -0.00126849482090174","first -0.00126634017782579","new -0.00116433909062208","last -0.00116307389720127","monday -0.00103789422269962","former -0.000928378637847005","one -0.000830539019827325","congress -0.000768004028694147","tuesday -0.000735559827084953","police -0.000721898584236103","arrest -0.000721898584236103","charge -0.000721898584236103","immunize -0.000721898584236103","work -0.000700568407448143"
"46","mink -0.0180313998642986","giuliani -0.0164144457232553","trump -0.0139762267249459","house -0.0102245091015913","farm -0.00656206021867789","jones -0.00634904146247284","vaccine -0.00466070510747585","state -0.00352677386581235","sunday -0.00211407809885966","rudy -0.00175935163862528","source -0.00175418128059168","attorney -0.00154561511330842","denmark -0.00149781970701113","personal -0.00138882223347558","winter -0.00138882223347558","outbreak -0.00134303457479024","human -0.00115893213330953","cull -0.00115893213330953","white -0.00113275641963906","infect -0.00112143418291755","call -0.00106245211989897","hiv -0.00106245211989897","antibody -0.00106245211989897","population -0.00105569732795552","danish -0.00095731364106777","university -0.000896936576365914","spread -0.000825656618445914","admit -0.000780027282598961","comment -0.000780027282598961","hear -0.000780027282598961"
"47","vaccine -0.0285319824230272","receive -0.0125093605514845","biden -0.00430158178413065","vaccination -0.00281457705399502","giuliani -0.0022966312730418","quarantine -0.00196756679267551","mink -0.00196756679267551","case -0.0014836656400079","physician -0.00145186398308972","presidentelect -0.00134464438891047","dybing -0.00134464438891047","richmond -0.00134464438891047","campaign -0.0013373042761855","test -0.00130890490234203","penny -0.00126419313874149","home -0.00121444576935881","sunday -0.00108948732428715","today -0.00105199875234285","positive -0.000992412338151394","member -0.00093162013633874","can -0.000907682249768005","vice -0.000801820148057963","good -0.000747536372938451","farm -0.000747536372938451","back -0.00070635952212772","sen -0.00070635952212772","white -0.000672464514043458","new -0.000653701343017343","secretary -0.000630238384011328","order -0.000615193967545391"
"48","test -0.0235967555473713","positive -0.00995916777791195","furloughed -0.0093018332548197","biden -0.00778277068406308","team -0.00476285285241607","white -0.00290800737727759","airline -0.00228730616793871","also -0.00215246156363569","strain -0.0020624363695223","penny -0.00201517587957878","pay -0.00184203486069534","control -0.00170316689107786","pandemic -0.0016878238897492","follow -0.00163080267108007","sunday -0.00163080267108007","virus -0.00163080267108007","giuliani -0.00163080267108007","american -0.0014521676923851","travel -0.0014521676923851","name -0.00128354520059704","prison -0.00128354520059704","pcr -0.00128354520059704","unite -0.00120759751094113","last -0.00118213290108959","isolation -0.00111571912132125","staff -0.00108131404910472","four -0.00100502801909996","vice -0.0009850212100877","campaign -0.000901429669346032","trump -0.000867188494544147"
"49","pharmacy -0.0131570960023393","test -0.0130318786518371","trump -0.00804636662720382","positive -0.00773455776466436","coronavirus -0.00622701506685808","mountain -0.00321814836847745","early -0.00275508664166757","access -0.00263308436341103","giuliani -0.00214116352719895","full -0.00204225822728588","office -0.00198480601161866","re -0.00187707969942896","beijings -0.00163615253931026","resident -0.00163615253931026","suspect -0.00163615253931026","furlough -0.00163615253931026","sunday -0.00155170349740552","airline -0.00141772624774927","million -0.00141772624774927","last -0.00129283017115278","east -0.00123622637234444","campaign -0.00105774945402382","epidemic -0.00104576264823963","bright -0.00104576264823963","president -0.000993600655516347","follow -0.00094910781550106","staff -0.00094910781550106","jones -0.00094910781550106","show -0.00093057366987892","everyone -0.00088417771673055"
"50","school -0.0108184175723142","receive -0.00787125948048928","official -0.00757646553065872","house -0.00740940073385932","trump -0.00645664317275718","letter -0.00634420335315999","president -0.0049522194067293","currently -0.00407598736297676","start -0.00350967692428672","keep -0.00313795368944081","positive -0.00308058983526949","learn -0.0023245937873696","low -0.00201776983750068","include -0.00199609000027567","giuliani -0.00193670178002836","offer -0.00188520131792025","miss -0.00188520131792025","inmate -0.00188520131792025","white -0.00182843900390894","public -0.00179521243126834","expect -0.00171623419937073","march -0.00163227995291826","net -0.00163227995291826","governor -0.0014199792852374","penny -0.00140334552171684","area -0.00138465506749119","announce -0.00116915560419129","office -0.00116915560419129","building -0.00105805586184138","oil -0.00105805586184138"
"51","receive -0.0118688214949659","house -0.00569411982591128","fund -0.00563507027332544","official -0.00505842990836758","relief -0.0048129004958537","white -0.00402959791195467","attend -0.00278986755311339","professional -0.00252913290168277","get -0.00202858859966903","expand -0.00199571855478375","package -0.00199571855478375","penny -0.00178111001450476","billion -0.00169144917294228","emergency -0.00169144917294228","first -0.00164280661041105","member -0.00164280661041105","trump -0.00160676488061184","effort -0.00152621452959389","focus -0.00152621452959389","bidens -0.0013960627086097","day -0.00133903899588828","employee -0.00133903899588828","economic -0.00126073867004795","plan -0.00125946301541813","vice -0.00113811412940978","approach -0.0011201840834798","nationwide -0.0011201840834798","promise -0.0011201840834798","brazil -0.0011201840834798","proposal -0.0011201840834798"
"52","trump -0.0157746257222124","executive -0.00927641394422507","order -0.00638789237374227","vaccine -0.00483647075545268","briefing -0.00474535445772173","administration -0.00438695064744432","federal -0.00433240113670375","secretary -0.00322762832334489","cnn -0.0029833629470617","restriction -0.00266447809642623","report -0.00245491625490257","presidentelect -0.00210187147628582","world -0.00200631933351192","receive -0.00186283461716585","president -0.00186050364296686","lift -0.00174673494101885","psaki -0.00174673494101885","attend -0.00163644622492942","member -0.00142486649357132","pharmacy -0.00142486649357132","support -0.00133924586248624","employee -0.00129245902040676","event -0.00129245902040676","action -0.00120680523127337","early -0.00114534302564706","month -0.00110450401258422","donald -0.00107676103583609","zients -0.00107676103583609","two -0.00104597247088101","case -0.000983478551778716"
"53","president -0.00474493424250932","health -0.00387516193765225","mask -0.00276167417693107","goal -0.0023416181875674","presidentelect -0.00213847845770221","public -0.00133371327507625","house -0.00133357683822888","white -0.00133357683822888","briefing -0.00120012899894073","fund -0.00111741595965309","incoming -0.00111741595965309","fauci -0.00110057202820557","letter -0.00107342398199239","supply -0.00106498363668794","vaccine -0.0009581825269942","come -0.000943524233577797","response -0.000913906140381338","keep -0.000866560755518608","right -0.000866560755518608","case -0.000760180768413443","support -0.000760180768413443","federal -0.000710565180700784","information -0.000673240421048771","accord -0.000656412928629946","government -0.000656412928629946","among -0.000582282960280067","school -0.000582282960280067","psaki -0.000569270106862918","city -0.00056827063438647","world -0.00056827063438647"
"54","republican -0.0125885971419079","democrat -0.00952157970992973","bill -0.00806525483838139","pass -0.00791928902184313","budget -0.00758332371268822","health -0.0071898220543205","vote -0.00571181074668314","resolution -0.00543704344159002","senate -0.00529159198236306","relief -0.00514400562908424","state -0.00305835797823084","order -0.00264598575327901","us -0.00211957459455392","amendment -0.00198917804289178","mask -0.00197933461440802","executive -0.0017090348145844","pandemic -0.00168629568006995","bipartisan -0.00152136745589493","public -0.00149779559894558","team -0.00140327929259376","unemployment -0.00136167882507443","reconciliation -0.00131117272739134","office -0.00122684202773293","restriction -0.00120188754422612","senator -0.00111672471022872","package -0.0010814436395028","vaccine -0.00102879553861346","check -0.00102152190613303","trump -0.000907033058951345","gop -0.000827712384938062"
"55","vaccine -0.00738146314303856","committee -0.00718387153842193","health -0.00624239136709526","year -0.00368154275305976","order -0.0029647062564242","executive -0.00252657370181397","minimum -0.00246737201514635","wage -0.00246737201514635","family -0.00234667394806465","child -0.00233920585423009","state -0.00212076690956109","bill -0.00179073993572509","raise -0.00134208375129052","include -0.00123822341609336","federal -0.00116909571187851","per -0.00111885661122413","us -0.00109411196517939","mask -0.00108444149690179","supply -0.00105094428426156","parent -0.000996450803483429","massachusetts -0.000996450803483429","tradition -0.000996450803483429","legislation -0.000963185377601761","resolution -0.000857068255802007","vaccination -0.000857068255802007","restriction -0.000764899584137835","introduce -0.000759962960963478","lose -0.000759962960963478","briefing -0.000738839841566863","yellen -0.000731725076219547"
"56","week -0.00682568278991225","bill -0.00552110053132637","trump -0.00520249918447546","next -0.00454733215335734","health -0.00357064764710524","order -0.00352475194196178","us -0.00347245997709367","coronavirus -0.0026423682043778","executive -0.00217704047553324","senate -0.00203545622785728","office -0.00131077177954408","mask -0.00096539902024062","together -0.000957310725721805","directly -0.000945646567973357","team -0.000792617054952927","plan -0.000763019903447626","official -0.000744800593837747","resolution -0.000738822386880389","variant -0.000729106227030263","congress -0.000710373647044737","confusion -0.000656345922327772","restriction -0.000645723281907151","briefing -0.000636925151983103","march -0.000633204264211762","first -0.000626913684437791","need -0.000587661875251499","supply -0.00054957110046161","increase -0.000513536755108901","federal -0.000480523909571984","member -0.00045117924867577"
"57","wage -0.00872822484494162","vote -0.00554963214558912","minimum -0.00535622686953863","trump -0.00340507201639206","vaccine -0.00287562951196307","see -0.00219351619197938","increase -0.00216721161918487","manchin -0.00190711668449983","ceremony -0.00176701911274291","come -0.00173695923539641","response -0.00122126122110289","administration -0.00109525225947094","life -0.000962080045724623","state -0.000942120203114682","us -0.000867099009761341","lose -0.000809361370768702","moment -0.000803888996544821","provision -0.000790304666207553","act -0.000789949079002428","also -0.000768028672595955","pandemic -0.000768028672595955","supply -0.000730274920351159","think -0.000730274920351159","hold -0.00072829560580423","one -0.000686292507834141","mark -0.000649013456877512","five -0.00063484971268235","hike -0.00063484971268235","parliamentarian -0.00063484971268235","order -0.000617981405224732"
"58","business -0.00878545149765342","bill -0.00543721075673009","pass -0.00406225799106741","work -0.00293212322185221","committee -0.00270966242521553","budget -0.00270966242521553","senate -0.00256599598563123","effort -0.00250876554506962","democrat -0.0020313880902314","wage -0.0020011216682897","guideline -0.0019551681033676","contribution -0.0019551681033676","merck -0.0019551681033676","minimum -0.00181861045658149","coronavirus -0.0016449188637625","amid -0.00158211442736622","plan -0.00148250964268737","woman -0.00146208102886958","wear -0.00134420492476672","goal -0.00122848523076091","stress -0.00111492112058786","come -0.00103798418512724","small -0.00103554464822697","first -0.000971964102474798","can -0.000908125861349696","resolution -0.000908125861349696","closure -0.000867000481252878","impose -0.000867000481252878","pay -0.000867000481252878","shop -0.000867000481252878"
"59","payment -0.0099991117901842","stimulus -0.00665642388933285","earn -0.00546182367353898","household -0.00461850964395105","check -0.00344733221727289","administration -0.0032629339677086","expect -0.00323674648888417","committee -0.0031391781809974","wage -0.0031391781809974","receive -0.00312000887326536","trump -0.00310279998774254","minimum -0.00281572309842859","week -0.00276641426823354","tell -0.00222206053932605","couple -0.00220309786869588","need -0.00195171863873977","pandemic -0.00155764903338107","little -0.00133174077385412","round -0.00133044342639588","get -0.00132788612023094","increase -0.00132788612023094","republican -0.00132788612023094","income -0.00119178319438829","head -0.00105739945484229","monday -0.00103576196642496","dependent -0.000976785556411897","democrat -0.000957258815167505","individual -0.000801453444859046","rule -0.000764759967209261","hour -0.00069289134081707"
"60","get -0.00670417810843427","house -0.00519287046541839","official -0.00447081909068725","trump -0.00413129215155006","democrat -0.00396803614186092","white -0.00313457336500567","law -0.00284413571617903","wage -0.0026373480593791","increase -0.00247914159033835","promote -0.00240507965798431","package -0.0023520070488896","minimum -0.00232589910257575","senate -0.00227104797001565","help -0.00219471880653588","billion -0.00211145313853967","year -0.00193175247770527","work -0.00151019930530394","tapper -0.00146845223842651","infrastructure -0.00146845223842651","vote -0.00137491810379764","grant -0.00131064304844442","committee -0.00127763382847013","build -0.00101883482112264","trust -0.00101883482112264","education -0.00100949550560603","rule -0.000965466984352625","serve -0.000887808655973599","today -0.000886372323481321","like -0.000871168282014834","pass -0.000864420935222987"
"61","house -0.00863643875372844","american -0.00665109058299829","bill -0.00665109058299829","vote -0.00582499373417122","white -0.00557670123297349","vaccine -0.00500070651613904","fund -0.00455212605308963","day -0.00409911460701395","putin -0.00408033463803248","education -0.00349736371652898","democrat -0.00339918515092397","senate -0.00321162891317139","covax -0.00311734844514533","kremlin -0.00311734844514533","production -0.00285189736103553","dos -0.00285189736103553","vaccinate -0.00285189736103553","person -0.00261168419445612","russian -0.00228607629159439","student -0.00205919972397517","safely -0.00205919972397517","include -0.00205015145646714","republican -0.00205015145646714","wage -0.00205015145646714","payment -0.00190571544057638","peskov -0.00183754190180019","pass -0.00179099467102239","people -0.00163285332905938","stimulus -0.00163285332905938","available -0.00162109804315436"
"62","house -0.0115984531142209","bill -0.00786517018776833","relief -0.00350721288028988","vaccinate -0.00304944171341093","federal -0.00299293357156882","plan -0.002843203649048","payment -0.002843203649048","stimulus -0.00242029498134855","yemen -0.0021100290612307","develop -0.00182946526480521","course -0.00182946526480521","include -0.00151377536286368","white -0.00151377536286368","expect -0.00135814466099016","little -0.00135814466099016","vote -0.00135814466099016","institute -0.00134808944590337","potentially -0.00134808944590337","behind -0.00134808944590337","important -0.00129345107245382","check -0.00121102747269342","year -0.00121102747269342","trillion -0.00121102747269342","datum -0.00112473417429837","unite -0.00112473417429837","family -0.00107240685741483","pass -0.00107240685741483","earn -0.00107240685741483","tell -0.000942266871332476","high -0.000909745689785191"
"63","american -0.00968062400864467","house -0.0082004486972449","bill -0.00678692388560176","community -0.00472804878385935","relief -0.00464597801462463","payment -0.00270557738108601","plan -0.00250035645359348","health -0.00217973206056032","level -0.00208488494969905","official -0.00193392117383218","public -0.00183929788712445","passport -0.00154043037671814","million -0.00144092114945682","package -0.00144092114945682","ask -0.00136777322222681","sure -0.00136777322222681","education -0.00129282472321435","expect -0.00129282472321435","trump -0.00129282472321435","day -0.00119299185806809","stimulus -0.00119299185806809","hard -0.00117900241305724","idea -0.00117900241305724","test -0.00117900241305724","brown -0.00117900241305724","percent -0.00117900241305724","surprise -0.00117900241305724","check -0.00115282035248487","little -0.00115282035248487","vaccinate -0.00115282035248487"
"64","biden -0.0160402719841501","administration -0.0125116037866089","inquiry -0.00420179514584262","michigan -0.00375580452496971","government -0.00318051625313598","airport -0.00267936660948442","international -0.00251037231456819","fund -0.00248474862628956","psaki -0.00227222204655542","hope -0.001978753424275","relief -0.00187608506526915","official -0.0016924202337304","education -0.00151832382422323","trump -0.00151832382422323","american -0.00151806849448732","particularly -0.0015028946245923","johnson -0.0015028946245923","wide -0.0015028946245923","paralympic -0.0015028946245923","whitmer -0.0015028946245923","guterres -0.0015028946245923","senate -0.00131553609127055","house -0.00119874230672889","law -0.00119874230672889","million -0.00119874230672889","plan -0.00119874230672889","public -0.00119874230672889","support -0.00119874230672889","vaccinate -0.00119874230672889","access -0.000997919081256793"
"65","president -0.0107489376261926","get -0.00890857349958951","china -0.00854546768266329","biden -0.00556494412531328","administration -0.00487022446750807","release -0.00290341234897828","first -0.00258699301586029","fund -0.00258699301586029","global -0.0022994267384796","old -0.0022994267384796","manufacture -0.0022994267384796","emission -0.0022994267384796","make -0.00206851674955477","today -0.00206851674955477","day -0.00204307464642106","last -0.00190525279759834","russia -0.00190525279759834","longterm -0.00190525279759834","go -0.00183130191731573","community -0.00160870368533772","need -0.00160870368533772","help -0.0015684589797369","rate -0.00152535069223669","drug -0.00152535069223669","program -0.00146877337491791","volunteer -0.00146877337491791","energy -0.00146877337491791","case -0.00128774830458012","take -0.0012071786466944","putin -0.0012071786466944"
"66","india -0.0423772492987778","send -0.00769897937413611","uk -0.00617080886521826","oxygen -0.00547779613127597","president -0.00447408120664616","get -0.00447253465357589","biden -0.00408819889012602","foreign -0.00402408924848219","federal -0.00372014325422887","sii -0.00356080482296128","vaccination -0.00299544204927182","pandemic -0.00292574869728424","covax -0.00189445447580128","one -0.00158752570271914","wednesday -0.00156578522582396","administration -0.00141885441722889","public -0.00141885441722889","russian -0.00141885441722889","community -0.00140712228556195","produce -0.00138399455797256","shoot -0.00120837853096467","per -0.001120354718536","concentrator -0.001120354718536","global -0.00110884125326771","accord -0.00100158708515319","report -0.00100158708515319","today -0.00100158708515319","week -0.00100158708515319","assistance -0.000979467441434401","datum -0.000950796718383939"
"67","aid -0.00778094670266916","people -0.00345804556013174","case -0.00246531252327364","generator -0.0018067831402121","president -0.0017853117959804","tuesday -0.00156913088667543","vaccination -0.0014190354156588","sii -0.0014096306829674","monday -0.00111249978669503","federal -0.00109335167389768","make -0.00109335167389768","citizen -0.00107858334096","live -0.00107858334096","company -0.00103082406887589","supply -0.00103082406887589","donate -0.000970576721946226","hope -0.00092974515371369","help -0.000853769319439923","army -0.000834553314093545","ask -0.000802168203661524","shoot -0.000792005593596823","expert -0.000704327170022445","fast -0.000704327170022445","much -0.000704327170022445","raw -0.000704327170022445","waiver -0.000704327170022445","war -0.000704327170022445","bourla -0.000704327170022445","national -0.000665347628038493","receive -0.000665279444757583"
"68","will -0.02137603415994","patent -0.00831489665941609","send -0.00776522093278897","people -0.00474739936947888","oxygen -0.00280357969726563","foreign -0.00260123320648331","supply -0.002516434814265","waiver -0.0024469375741073","year -0.00203947961464945","organization -0.00190581489896635","develop -0.00176807600096318","right -0.00162802980357035","temporary -0.0015581370710509","rich -0.0015581370710509","poor -0.00141065831973919","fund -0.00131360026611804","thursday -0.00126881392650791","export -0.00116005394431928","shot -0.00109593387254037","case -0.000990598754769145","support -0.000964312109768106","ventilator -0.000930834308377482","tuesday -0.000870455341557497","direct -0.000712935767203771","lift -0.000712935767203771","production -0.000712935767203771","suspension -0.000712935767203771","position -0.000712935767203771","socially -0.000712935767203771","ramaphosa -0.000712935767203771"
"69","india -0.0156357590581148","dos -0.00961241103155519","million -0.00719983320775475","support -0.00362794855390758","send -0.00361915773371313","johnson -0.00339656188366089","foreign -0.00337986503656473","oxygen -0.00259301781692334","uk -0.00257523667818593","aid -0.00227545515325378","astrazeneca -0.00201835744226131","share -0.00180575563708152","can -0.00167832857156813","unite -0.00150781670389866","wednesday -0.00143149336478687","african -0.00136023452647183","kenya -0.00132402578885871","concentrator -0.00116429890957803","international -0.00113211858954831","indian -0.00109977654108862","pandemic -0.00109977654108862","coronavirus -0.00105658929745001","assistance -0.00105053871371652","end -0.000848879820315784","fund -0.000830583081249281","region -0.000816547076584184","ventilator -0.000744520571743124","provide -0.000735141337656842","call -0.000713937102944096","deliver -0.000674639077393513"
"70","india -0.0160886486973728","pfizer -0.00390260769878215","support -0.0025977739842844","send -0.002448519935488","health -0.00207101584344072","oxygen -0.00204378639633285","foreign -0.00182228537108986","wednesday -0.00161360215500572","aid -0.00151405824343864","produce -0.00151405824343864","coronavirus -0.00141770822897525","organization -0.00132454882510857","help -0.00117757381679007","available -0.00110589008078943","institute -0.00106418307137701","large -0.00103008372987834","call -0.00102018158468609","alongside -0.00101974000808802","detainee -0.00101974000808802","people -0.000983755455242652","problem -0.000925628296328584","return -0.000925628296328584","similar -0.000925628296328584","story -0.000925628296328584","one -0.000894520140850896","homeland -0.000834661873332809","vaccinate -0.000798473571048119","initiative -0.000687375775319077","accord -0.000637924735241824","fund -0.00062920398254962"
"71","will -0.0320606625093857","share -0.00782266648230234","india -0.00645985585282172","sullivan -0.00396372840884229","administration -0.00342984843911187","official -0.00264467546204517","support -0.00216537531901229","white -0.00201467596398752","company -0.00190725109788414","biden -0.00182109909487649","distribute -0.00166221429744662","president -0.00164001710600925","blinken -0.00163066977773729","supply -0.00153477889788989","house -0.00148404577686012","uk -0.00144032085980517","export -0.00135777461728059","plan -0.00128218704569971","statement -0.00113308677597146","aid -0.00103882947660661","zients -0.000985216614800111","work -0.000812954654967779","thursday -0.00079142533343235","indian -0.000724190206054076","less -0.000688504826911296","continue -0.000649871667118718","institute -0.000649871667118718","monday -0.000649871667118718","year -0.00062847857295667","rest -0.000626497894708478"
"72","smith -0.0133930504559568","go -0.00468775023438284","india -0.00368173034906449","administration -0.00228430052054762","covax -0.0020870120329145","tranche -0.00158678090071884","company -0.00146071059439112","help -0.00146071059439112","able -0.0013257570077374","country -0.00123450970408323","billion -0.00115350813734938","production -0.00114378694988937","biden -0.00112070462745306","distribute -0.00101233187604477","export -0.000968947447666291","support -0.000968947447666291","maximize -0.000891455524488327","statement -0.000882727151805929","safe -0.000879129859290506","delhi -0.000879129859290506","donation -0.000851711140470557","first -0.000778782570978409","astrazeneca -0.000728620497035037","increase -0.000695766816950605","organization -0.000648262292994306","year -0.000633177410600094","reporter -0.00061876443613762","senior -0.00061876443613762","small -0.00061876443613762","moeti -0.00061876443613762"
"73","share -0.0067851969398991","version -0.00597320025023051","covax -0.00562835073474355","mexico -0.00371079758477311","numb -0.00278876642915105","land -0.00274320050996169","global -0.00269230552107258","people -0.00244025480901855","take -0.00242900860459694","week -0.0023503412060949","receive -0.0016196336675387","response -0.0015560857322332","zients -0.0015560857322332","paper -0.00153953294512044","electronic -0.00153953294512044","mexicos -0.00153953294512044","today -0.00142116507140411","process -0.00142074256119917","first -0.00141343097105018","canada -0.00130569891909904","come -0.00128829481922355","supply -0.00122115772740128","roughly -0.00119313331155524","india -0.00113821272190684","ship -0.00108346716797803","tuesday -0.00108346716797803","goal -0.00108346716797803","shipment -0.000976699503378087","house -0.000908316112549046","date -0.000872829428529176"
"74","yet -0.00487454159721878","us -0.00482761371389118","monday -0.00453237222850333","first -0.00339985892693262","world -0.00319560623001003","care -0.00246335165098654","mayor -0.00246335165098654","priority -0.00246335165098654","provider -0.00246335165098654","blasio -0.00246335165098654","cuban -0.00246335165098654","process -0.00201848571119001","president -0.0017924192729476","regional -0.00177880282704646","approximately -0.00177880282704646","global -0.00164567228056045","smith -0.00164567228056045","program -0.0015630383389087","take -0.00135347543130415","state -0.00124334784253188","white -0.00117783753175937","thursday -0.00112184431476059","need -0.00100662721111167","federal -0.000952939292388488","report -0.000952939292388488","official -0.000951568544320436","donate -0.000897687733722674","call -0.000795017570816348","production -0.000795017570816348","security -0.000795017570816348"
"75","will -0.0210635412278146","say -0.0133247673981544","dos -0.00988579715902022","every -0.00478972473889014","can -0.00344957010672539","share -0.00276527883481531","delta -0.0023835813371339","local -0.0023835813371339","open -0.0023835813371339","school -0.0023835813371339","spike -0.0023835813371339","dangerous -0.0023835813371339","administration -0.00209578271856847","fully -0.00194032671817901","issue -0.00194032671817901","lockdown -0.00194032671817901","distribute -0.00170272039825409","biden -0.00135156902008493","go -0.00119154270548108","many -0.00106122183545268","first -0.00104180170432797","world -0.000836354498764541","work -0.000772956974487204","covax -0.000772956974487204","president -0.000712091934628983","johnson -0.000653753769428556","smith -0.000653753769428556","monday -0.000625345591051069","plan -0.000597937108973906","attempt -0.000589412923032134"
"76","school -0.0184454314089201","say -0.00884619940023534","million -0.00697536745653562","dos -0.00580333990177495","prevention -0.0051361283294957","cdc -0.00254512256888401","fall -0.00254512256888401","student -0.00254512256888401","mitigation -0.00254512256888401","us -0.00192924440209088","country -0.00148227146311353","go -0.00148227146311353","person -0.00121023854251262","administration -0.00109668756699186","smith -0.000926413046129809","mask -0.00089910179071212","remove -0.00089910179071212","staff -0.00089910179071212","distance -0.00089910179071212","distribute -0.000846827175801174","biden -0.000698658202656521","end -0.00063003803863515","first -0.00063003803863515","johnson -0.00050364090538832","community -0.00039728440698783","control -0.00039728440698783","keep -0.00039728440698783","learn -0.00039728440698783","monitor -0.00039728440698783","screen -0.00039728440698783"
